,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination_num
961,mp-1192189,MgO,P6_3/mmc,hexagonal,0.039410338749999774,"Full Formula (Mg12 O12)
Reduced Formula: MgO
abc   :   2.998602   2.998602  29.818685
angles:  90.000000  90.000000 120.000009
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.333333  0.666667  0.834994        -0
  1  Mg    0.666667  0.333333  0.165006        -0
  2  Mg    0.666667  0.333333  0.334994        -0
  3  Mg    0.333333  0.666667  0.665006        -0
  4  Mg    0.333333  0.666667  0.417485        -0
  5  Mg    0.666667  0.333333  0.582515        -0
  6  Mg    0.666667  0.333333  0.917485        -0
  7  Mg    0.333333  0.666667  0.082515        -0
  8  Mg    0         0         0.25            -0
  9  Mg    0         0         0.75            -0
 10  Mg    0         0         0                0
 11  Mg    0         0         0.5              0
 12  O     0.333333  0.666667  0.958738        -0
 13  O     0.666667  0.333333  0.041262        -0
 14  O     0.666667  0.333333  0.458738        -0
 15  O     0.333333  0.666667  0.541262        -0
 16  O     0.333333  0.666667  0.20613          0
 17  O     0.666667  0.333333  0.79387          0
 18  O     0.666667  0.333333  0.70613          0
 19  O     0.333333  0.666667  0.29387          0
 20  O     0         0         0.12377          0
 21  O     0         0         0.87623          0
 22  O     0         0         0.62377          0
 23  O     0         0         0.37623          0",3.458803979471015,4.0482,-142.66320915,2.0,-2.0,6
962,mp-1192043,MgO,Ibam,orthorhombic,0.06297568624999972,"Full Formula (Mg12 O12)
Reduced Formula: MgO
abc   :  11.421979  11.421979  11.421979
angles: 158.704769 148.813235  38.074890
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.879928  0.547611  0.332318        -0
  1  Mg    0.120072  0.452389  0.667682        -0
  2  Mg    0.784707  0.952389  0.832318        -0
  3  Mg    0.215293  0.047611  0.167682        -0
  4  Mg    0.043717  0.709381  0.334337        -0
  5  Mg    0.956283  0.290619  0.665663        -0
  6  Mg    0.624956  0.790619  0.834337        -0
  7  Mg    0.375044  0.209381  0.165663        -0
  8  Mg    0.792923  0.128219  0.664704        -0
  9  Mg    0.207077  0.871781  0.335296        -0
 10  Mg    0.536485  0.371781  0.164704         0
 11  Mg    0.463515  0.628219  0.835296         0
 12  O     0.793567  0.628332  0.165235        -0
 13  O     0.206433  0.371668  0.834765        -0
 14  O     0.536902  0.871668  0.665235        -0
 15  O     0.463098  0.128332  0.334765        -0
 16  O     0.875314  0.047568  0.827745         0
 17  O     0.124686  0.952432  0.172255         0
 18  O     0.780177  0.452432  0.327745         0
 19  O     0.219823  0.547568  0.672255         0
 20  O     0.043768  0.209389  0.834378         0
 21  O     0.956232  0.790611  0.165622         0
 22  O     0.624989  0.290611  0.334378         0
 23  O     0.375011  0.709389  0.665622         0",2.8698304560973353,3.1396,-142.09764081,2.0,-2.0,5
963,mp-549706,MgO,P6_3mc,hexagonal,0.07386351500000021,"Full Formula (Mg2 O2)
Reduced Formula: MgO
abc   :   3.347056   3.347056   5.003283
angles:  90.000000  90.000000 119.999991
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.333333  0.666667  0.000632         0
  1  Mg    0.666667  0.333333  0.500632         0
  2  O     0.333333  0.666667  0.403968        -0
  3  O     0.666667  0.333333  0.903968        -0",2.757528275912041,3.2865,-23.63938882,2.0,-2.0,4
964,mp-1180312,MgO,Ibam,orthorhombic,0.07534178562500049,"Full Formula (Mg8 O8)
Reduced Formula: MgO
abc   :   8.183736   8.183736   8.183736
angles: 150.144963 135.489806  54.520375
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.737127  0.070784  0.666342        -0
  1  Mg    0.262873  0.929216  0.333658        -0
  2  Mg    0.595558  0.429216  0.166342        -0
  3  Mg    0.404442  0.570784  0.833658        -0
  4  Mg    0.026173  0.689981  0.336191         0
  5  Mg    0.973827  0.310019  0.663809         0
  6  Mg    0.64621   0.810019  0.836191         0
  7  Mg    0.35379   0.189981  0.163809         0
  8  O     0.025887  0.190158  0.835729         0
  9  O     0.974113  0.809842  0.164271         0
 10  O     0.645571  0.309842  0.335729         0
 11  O     0.354429  0.690158  0.664271         0
 12  O     0.741545  0.570781  0.170763        -0
 13  O     0.258455  0.429219  0.829237        -0
 14  O     0.599982  0.929219  0.670763        -0
 15  O     0.400018  0.070781  0.329237        -0",2.8160150316338735,3.0614,-94.53390295,2.0,-2.0,5
965,mp-1190533,MgO,P6/mcc,hexagonal,0.11278994458333358,"Full Formula (Mg12 O12)
Reduced Formula: MgO
abc   :   9.668120   9.668120   4.188409
angles:  90.000000  90.000000 119.999997
Sites (24)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Mg    0.122431  0.668398  0           0
  1  Mg    0.331602  0.454033  0           0
  2  Mg    0.545967  0.877569  0           0
  3  Mg    0.668398  0.122431  0.5         0
  4  Mg    0.454033  0.331602  0.5         0
  5  Mg    0.877569  0.545967  0.5         0
  6  Mg    0.877569  0.331602  0           0
  7  Mg    0.668398  0.545967  0           0
  8  Mg    0.454033  0.122431  0           0
  9  Mg    0.331602  0.877569  0.5         0
 10  Mg    0.545967  0.668398  0.5         0
 11  Mg    0.122431  0.454033  0.5         0
 12  O     0.122488  0.671149  0.5         0
 13  O     0.328851  0.451338  0.5         0
 14  O     0.548662  0.877512  0.5         0
 15  O     0.671149  0.122488  0           0
 16  O     0.451338  0.328851  0           0
 17  O     0.877512  0.548662  0           0
 18  O     0.877512  0.328851  0.5         0
 19  O     0.671149  0.548662  0.5         0
 20  O     0.451338  0.122488  0.5         0
 21  O     0.328851  0.877512  0           0
 22  O     0.548662  0.671149  0           0
 23  O     0.122488  0.451338  0           0",2.3687490379989744,3.0211000000000006,-140.90209861,2.0,-2.0,5
966,mp-1101930,MgO,Pm-3n,cubic,0.13534970583333372,"Full Formula (Mg6 O6)
Reduced Formula: MgO
abc   :   5.640578   5.640578   5.640578
angles:  90.000000  90.000000  90.000000
Sites (12)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Mg    0.25  0     0.5          0
  1  Mg    0     0.5   0.25         0
  2  Mg    0.5   0.75  0            0
  3  Mg    0.75  0     0.5          0
  4  Mg    0     0.5   0.75         0
  5  Mg    0.5   0.25  0            0
  6  O     0.25  0.5   0           -0
  7  O     0.5   0     0.25        -0
  8  O     0     0.75  0.5         -0
  9  O     0.75  0.5   0           -0
 10  O     0.5   0     0.75        -0
 11  O     0     0.25  0.5         -0",2.237597564237167,2.8794,-70.18033217,2.0,-2.0,4
967,mp-1190649,MgO,Cm,monoclinic,0.15353728250000032,"Full Formula (Mg12 O12)
Reduced Formula: MgO
abc   :  12.892431  12.892431   7.577071
angles:  85.649988  85.649988  15.485421
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.968074  0.968074  0.155152         0
  1  Mg    0.686812  0.686812  0.073187         0
  2  Mg    0.851548  0.851548  0.536916         0
  3  Mg    0.714164  0.714164  0.627314         0
  4  Mg    0.55122   0.55122   0.44263         -0
  5  Mg    0.011763  0.011763  0.739695        -0
  6  Mg    0.127631  0.127631  0.751537         0
  7  Mg    0.421881  0.421881  0.82014         -0
  8  Mg    0.256548  0.256548  0.35836         -0
  9  Mg    0.43658   0.43658   0.444184        -0
 10  Mg    0.141336  0.141336  0.349246         0
 11  Mg    0.567462  0.567462  0.055485        -0
 12  O     0.503048  0.503048  0.233592         0
 13  O     0.779621  0.779621  0.456818         0
 14  O     0.618634  0.618634  0.243805        -0
 15  O     0.913384  0.913384  0.354614        -0
 16  O     0.943479  0.943479  0.916976         0
 17  O     0.661657  0.661657  0.835093         0
 18  O     0.211488  0.211488  0.160633         0
 19  O     0.078588  0.078588  0.542293        -0
 20  O     0.371026  0.371026  0.64045         -0
 21  O     0.06286   0.06286   0.929568        -0
 22  O     0.190985  0.190985  0.541487         0
 23  O     0.4884    0.4884    0.633365         0",2.395453624872636,2.7038,-139.9241625,2.0,-2.0,4
968,mp-1191789,MgO,C2/c,monoclinic,0.1653482545833329,"Full Formula (Mg12 O12)
Reduced Formula: MgO
abc   :   8.734499   8.734499   5.679621
angles:  89.770917  89.770917  59.928152
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.176542  0.380611  0.423245         0
  1  Mg    0.619389  0.823458  0.076755         0
  2  Mg    0.823458  0.619389  0.576755         0
  3  Mg    0.380611  0.176542  0.923245         0
  4  Mg    0.037782  0.829603  0.424627        -0
  5  Mg    0.170397  0.962218  0.075373        -0
  6  Mg    0.962218  0.170397  0.575373        -0
  7  Mg    0.829603  0.037782  0.924627        -0
  8  Mg    0.058728  0.615986  0.922836         0
  9  Mg    0.384014  0.941272  0.577164         0
 10  Mg    0.941272  0.384014  0.077164         0
 11  Mg    0.615986  0.058728  0.422836         0
 12  O     0.040506  0.824999  0.070693        -0
 13  O     0.175001  0.959494  0.429307        -0
 14  O     0.959494  0.175001  0.929307        -0
 15  O     0.824999  0.040506  0.570693        -0
 16  O     0.181513  0.379381  0.0734           0
 17  O     0.620619  0.818487  0.4266           0
 18  O     0.818487  0.620619  0.9266           0
 19  O     0.379381  0.181513  0.5734           0
 20  O     0.063635  0.616731  0.572926         0
 21  O     0.383269  0.936365  0.927074         0
 22  O     0.936365  0.383269  0.427074         0
 23  O     0.616731  0.063635  0.072926         0",2.141786909352879,3.3066,-139.64069917,2.0,-2.0,4
969,mp-1009129,MgO,P-6m2,hexagonal,0.3375350800000003,"Full Formula (Mg1 O1)
Reduced Formula: MgO
abc   :   2.938021   2.938021   2.679680
angles:  90.000000  90.000000 120.000020
Sites (2)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Mg    0         0         0          -0
  1  O     0.333333  0.666667  0.5         0",3.34101416919779,3.0230000000000006,-11.29235128,2.0,-2.0,6
970,mp-1009127,MgO,Pm-3m,cubic,0.7481655100000006,"Full Formula (Mg1 O1)
Reduced Formula: MgO
abc   :   2.661370   2.661370   2.661370
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0          -0
  1  O     0.5  0.5  0.5         0",3.550469503673345,2.9211,-10.47109042,2.0,-2.0,8
971,mp-506,MgPd,Pm-3m,cubic,0.0,"Full Formula (Mg1 Pd1)
Reduced Formula: MgPd
abc   :   3.189009   3.189009   3.189009
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0       0.001
  1  Pd    0.5  0.5  0.5     0.011",6.693303426320804,0.0,-8.26338512,0.0,0.0,8
972,mp-12651,MgPt,P2_13,cubic,0.0,"Full Formula (Mg4 Pt4)
Reduced Formula: MgPt
abc   :   5.092573   5.092573   5.092573
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.155732  0.344268  0.655732        -0
  1  Mg    0.344268  0.655732  0.155732        -0
  2  Mg    0.655732  0.155732  0.344268        -0
  3  Mg    0.844268  0.844268  0.844268        -0
  4  Pt    0.852552  0.647448  0.352552         0
  5  Pt    0.647448  0.352552  0.852552         0
  6  Pt    0.352552  0.852552  0.647448         0
  7  Pt    0.147448  0.147448  0.147448         0",11.033470747228266,0.0,-36.37813303,2.0,-2.0,7
973,mp-1172,MgRh,Pm-3m,cubic,0.0,"Full Formula (Mg1 Rh1)
Reduced Formula: MgRh
abc   :   3.126534   3.126534   3.126534
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0          -0
  1  Rh    0.5  0.5  0.5        -0",6.911663556196469,0.0,-9.89431279,0.0,0.0,8
974,mp-1315,MgS,Fm-3m,cubic,0.0,"Full Formula (Mg1 S1)
Reduced Formula: MgS
abc   :   3.697464   3.697464   3.697464
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0           0
  1  S     0.5  0.5  0.5         0",2.6187871513749923,2.9642,-8.58850635,2.0,-2.0,6
975,mp-13032,MgS,F-43m,cubic,0.01565094499999997,"Full Formula (Mg1 S1)
Reduced Formula: MgS
abc   :   4.029188   4.029188   4.029188
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Mg    0     0     0            0
  1  S     0.25  0.25  0.25         0",2.0237627907067632,3.5792,-8.55720446,2.0,-2.0,4
976,mp-1174,MgSc,Pm-3m,cubic,0.00038322600000029183,"Full Formula (Mg1 Sc1)
Reduced Formula: MgSc
abc   :   3.596731   3.596731   3.596731
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0      -0
  1  Sc    0.5  0.5  0.5     0.001",2.4718005757628867,0.0,-8.00970685,0.0,0.0,8
977,mp-13031,MgSe,F-43m,cubic,0.0,"Full Formula (Mg1 Se1)
Reduced Formula: MgSe
abc   :   4.243003   4.243003   4.243003
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Mg    0     0     0            0
  1  Se    0.25  0.25  0.25         0",3.1746606751516118,2.5473000000000003,-7.59260037,2.0,-2.0,4
978,mp-10760,MgSe,Fm-3m,cubic,0.014114410000000355,"Full Formula (Mg1 Se1)
Reduced Formula: MgSe
abc   :   3.896817   3.896817   3.896817
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0          -0
  1  Se    0.5  0.5  0.5        -0",4.098142744067352,1.9791999999999996,-7.56437155,2.0,-2.0,6
979,mp-1018040,MgSe,P6_3mc,hexagonal,0.042165240000000104,"Full Formula (Mg2 Se2)
Reduced Formula: MgSe
abc   :   4.253808   4.253808   6.885267
angles:  90.000000  90.000000 120.000003
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.666667  0.333333  0.498757        -0
  1  Mg    0.333333  0.666667  0.998757        -0
  2  Se    0.666667  0.333333  0.876243         0
  3  Se    0.333333  0.666667  0.376243         0",3.1785206158059203,2.5791,-15.01653978,2.0,-2.0,4
980,mp-1039,MgTe,P6_3mc,hexagonal,0.0,"Full Formula (Mg2 Te2)
Reduced Formula: MgTe
abc   :   4.610881   4.610881   7.509375
angles:  90.000000  90.000000 120.000010
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.333333  0.666667  0.996891         0
  1  Mg    0.666667  0.333333  0.496891         0
  2  Te    0.333333  0.666667  0.373109        -0
  3  Te    0.666667  0.333333  0.873109        -0",3.648791210911923,2.3619999999999997,-12.98970599,2.0,-2.0,4
981,mp-13033,MgTe,F-43m,cubic,0.0007744824999997846,"Full Formula (Mg1 Te1)
Reduced Formula: MgTe
abc   :   4.605112   4.605112   4.605112
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Mg    0     0     0           -0
  1  Te    0.75  0.75  0.75         0",3.6527129345832137,2.3181000000000003,-6.49330403,2.0,-2.0,4
982,mp-1017510,MgTe,P6_3/mmc,hexagonal,0.04786106499999976,"Full Formula (Mg2 Te2)
Reduced Formula: MgTe
abc   :   4.244455   4.244455   6.863667
angles:  90.000000  90.000000 119.999990
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Mg    0         0         0.5          0
  1  Mg    0         0         0            0
  2  Te    0.333333  0.666667  0.25        -0
  3  Te    0.666667  0.333333  0.75        -0",4.7110784798275915,0.8468999999999998,-12.79826173,2.0,-2.0,6
983,mp-1008786,MgTe,Fm-3m,cubic,0.06541778249999997,"Full Formula (Mg1 Te1)
Reduced Formula: MgTe
abc   :   4.227885   4.227885   4.227885
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0          -0
  1  Te    0.5  0.5  0.5         0",4.720268834151547,0.6288999999999998,-6.36401743,2.0,-2.0,6
984,mp-11498,MgTl,Pm-3m,cubic,0.0,"Full Formula (Mg1 Tl1)
Reduced Formula: MgTl
abc   :   3.691257   3.691257   3.691257
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mg    0    0    0          -0
  1  Tl    0.5  0.5  0.5        -0",7.5504040486949515,0.0,-4.01746245,0.0,0.0,8
985,mp-583266,MgZn,P6_3/mmc,hexagonal,0.0406313640322431,"Full Formula (Mg6 Zn6)
Reduced Formula: MgZn
abc   :   5.367085   5.367085   8.793995
angles:  90.000000  90.000000 119.999991
Sites (12)
  #  SP           a         b        c    magmom
---  ----  --------  --------  -------  --------
  0  Mg    0.333333  0.666667  0.43562    -0
  1  Mg    0.666667  0.333333  0.56438    -0
  2  Mg    0         0         0.5        -0
  3  Mg    0.666667  0.333333  0.93562    -0
  4  Mg    0.333333  0.666667  0.06438    -0
  5  Mg    0         0         0          -0
  6  Zn    0.827102  0.172898  0.25       -0.001
  7  Zn    0.172898  0.827102  0.75       -0.001
  8  Zn    0.654204  0.827102  0.75       -0
  9  Zn    0.172898  0.345796  0.75       -0.001
 10  Zn    0.345796  0.172898  0.25       -0
 11  Zn    0.827102  0.654204  0.25       -0.001",4.074428401070261,0.0,-18.02915127,0.0,0.0,16
986,mp-771,MnAl,P4/mmm,tetragonal,0.0,"Full Formula (Mn1 Al1)
Reduced Formula: MnAl
abc   :   2.753065   2.753065   3.499926
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mn    0.5  0.5  0.5     2.335
  1  Al    0    0    0      -0.056",5.127964867313004,0.0,-13.45216261,0.0,0.0,12
987,mp-12067,MnAl,Pm-3m,cubic,0.047703465000000556,"Full Formula (Mn1 Al1)
Reduced Formula: MnAl
abc   :   2.947898   2.947898   2.947898
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Mn    0.5  0.5  0.5     1.912
  1  Al    0    0    0      -0.047",5.3100605852411045,0.0,-13.35675568,0.0,0.0,8
988,mp-22240,MnAs,Pnma,orthorhombic,0.018492999619565964,"Full Formula (Mn4 As4)
Reduced Formula: MnAs
abc   :   3.422675   5.557221   6.035142
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Mn    0.75  0.99671   0.189798     0.003
  1  Mn    0.25  0.00329   0.810202     0.002
  2  Mn    0.75  0.49671   0.310202    -0.002
  3  Mn    0.25  0.50329   0.689798    -0.003
  4  As    0.75  0.803526  0.581169    -0.001
  5  As    0.25  0.196474  0.418831    -0.001
  6  As    0.75  0.303526  0.918831    -0.001
  7  As    0.25  0.696474  0.081169    -0.001",7.514022241183258,0.0,-56.11808133,3.0,-3.0,6
989,mp-610,MnAs,P6_3/mmc,hexagonal,0.18683879086956612,"Full Formula (Mn2 As2)
Reduced Formula: MnAs
abc   :   3.657321   3.657321   5.501975
angles:  90.000000  90.000000 119.999988
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Mn    0         0         0.5     -0.001
  1  Mn    0         0         0       -0
  2  As    0.666667  0.333333  0.75     0
  3  As    0.333333  0.666667  0.25     0",6.76671316709321,0.0,-27.3856575,3.0,-3.0,6
